wait-list-topic-prod,arn:aws:sns:us-west-2:180477243137:wait-list-topic-prod
working-capital.fifo,arn:aws:sns:us-west-2:180477243137:working-capital.fifo
wr_cards_pfae_simp_v2_scrape_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_cards_pfae_simp_v2_scrape_finished_dev
wr_cards_pfae_simp_v2_scrape_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_cards_pfae_simp_v2_scrape_finished_prod
wr_cards_pm_simp_v2_commercial_segments_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_cards_pm_simp_v2_commercial_segments_finished_dev
wr_cards_pm_simp_v2_commercial_segments_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_cards_pm_simp_v2_commercial_segments_finished_prod
wr_konfio_pay_pfae_v2_commercial_segments_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_konfio_pay_pfae_v2_commercial_segments_finished_dev
wr_konfio_pay_pfae_v2_commercial_segments_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_konfio_pay_pfae_v2_commercial_segments_finished_prod
wr_konfio_pay_pm_v2_commercial_segments_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_konfio_pay_pm_v2_commercial_segments_finished_dev
wr_konfio_pay_pm_v2_commercial_segments_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_konfio_pay_pm_v2_commercial_segments_finished_prod
wr_kts_pfae_scrape_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_kts_pfae_scrape_finished_dev
wr_kts_pfae_scrape_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_kts_pfae_scrape_finished_prod
wr_kts_pm_scrape_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_kts_pm_scrape_finished_dev
wr_kts_pm_scrape_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_kts_pm_scrape_finished_prod
wr_pfae_evaluation_models_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_pfae_evaluation_models_finished_dev
wr_pfae_evaluation_models_finished_prod,arn:aws:sns:us-west-2:180477243137:wr_pfae_evaluation_models_finished_prod
wr_pfae_simplification_v2_notifications_dev,arn:aws:sns:us-west-2:180477243137:wr_pfae_simplification_v2_notifications_dev
wr_pfae_simplification_v2_notifications_prod,arn:aws:sns:us-west-2:180477243137:wr_pfae_simplification_v2_notifications_prod
wr_pfae_simplification_v2_scrape_finished_dev,arn:aws:sns:us-west-2:180477243137:wr_pfae_simplification_v2_scrape_finished_dev
